Iteration,obj,obj_bound,cost,loss,comp,time
1,1.0694504947011265,1.0694504947011265,0.007372572623204373,0.922077922077922,7.0,5.259506030997727
2,1.1171428570237925,1.0694504947011265,0.00038961027054576025,0.9967532467532467,6.0,6.5104060699814
3,1.1366137860175223,1.0694504947011265,0.0063540457577819075,0.9902597402597403,7.0,7.538563598995097
4,1.1560295417446513,1.0694504947011265,0.0057698014849111995,0.9902597402597403,8.0,8.33602540200809
5,1.1311573363297902,1.0694504947011265,0.004144349316803225,0.987012987012987,7.0,12.524486618989613
6,1.0146313562264788,1.0146313562264788,0.023462525057647707,0.8311688311688312,8.0,14.272921479016077
7,1.000616876920481,1.000616876920481,0.019707786011390244,0.8409090909090909,7.0,16.204245052998886
8,1.016901142816077,1.000616876920481,0.028979064893999207,0.827922077922078,8.0,17.008797354006674
9,1.033971849765451,1.000616876920481,0.02929652509012652,0.8246753246753247,9.0,17.621221709996462
10,0.9910209093875217,0.9910209093875217,0.037774156140768386,0.7532467532467533,10.0,18.72353534802096
11,0.9727936870990488,0.9727936870990488,0.03578070008606168,0.7370129870129871,10.0,21.6327158989734
12,0.9930729145826404,0.9727936870990488,0.03930668081640649,0.7337662337662338,11.0,22.890995727968402
13,0.9399783446137788,0.9399783446137788,0.03270561734105148,0.7272727272727273,9.0,26.877793965977617
14,0.9286904662324196,0.9286904662324196,0.03167747921943258,0.737012987012987,8.0,27.333216956991237
15,0.8265450859660581,0.8265450859660581,0.059402228823201016,0.6071428571428572,8.0,33.80455732496921
16,0.8460292132083804,0.8265450859660581,0.058886356065523233,0.6071428571428572,9.0,34.5823704500217
17,0.8265450859660581,0.8265450859660581,0.059402228823201016,0.6071428571428572,8.0,35.06555753399152
18,0.8423455847348895,0.8265450859660581,0.06169623408553892,0.6006493506493507,9.0,35.64440771698719
19,0.8047445724015445,0.8047445724015445,0.06630301395998608,0.5584415584415585,9.0,39.3137475149706
20,0.8182297370531719,0.8047445724015445,0.0695284383518732,0.5487012987012987,10.0,39.9448512729723
21,0.8347917862318056,0.8047445724015445,0.06933724077726004,0.5454545454545455,11.0,40.782658937969245
22,0.8539458861357472,0.8047445724015445,0.07173809392795484,0.5422077922077924,12.0,42.24087088700617
23,0.8670119148803487,0.8047445724015445,0.07129762916606287,0.5357142857142858,13.0,42.942845202982426
24,0.8670119148803487,0.8047445724015445,0.07129762916606287,0.5357142857142858,13.0,46.70241259702016
25,0.8535267502287213,0.8047445724015445,0.06807220477417576,0.5454545454545456,12.0,46.845307622978
26,0.8704315120923592,0.8047445724015445,0.06822371988456698,0.5422077922077924,13.0,47.13020532700466
