Iteration,obj,obj_bound,cost,loss,comp,time
1,1.0162216041533847,0.9976199784380199,0.04207526268997006,0.8341463414634146,7.0,1.8884307350963354
2,1.0362216041533847,0.9976199784380199,0.04207526268997006,0.8341463414634146,8.0,4.197395933093503
3,1.0510996516394355,0.9976199784380199,0.04427038334675267,0.8268292682926829,9.0,5.901317862095311
4,1.0717697984497945,0.9976199784380199,0.052257603327843204,0.8195121951219512,10.0,11.580288698896766
5,1.0531681727344298,0.9976199784380199,0.0512169532222345,0.8219512195121951,9.0,11.99603765597567
6,1.0324980259240708,0.9976199784380199,0.043229733241143965,0.8292682926829268,8.0,12.592691263882443
7,0.9227661843587208,0.9227661843587208,0.05691252582213551,0.7658536585365854,5.0,19.81250374088995
8,0.8781041090609583,0.8781041090609583,0.05907971881705588,0.7390243902439024,4.0,26.455147952074185
9,1.079730148335967,0.8781041090609583,0.002169172726210847,0.9975609756097561,4.0,29.84810776892118
10,1.0927491172784078,0.8781041090609583,0.004944239229627358,0.9878048780487805,5.0,31.4804035120178
11,1.1121619985516804,0.8781041090609583,0.004357120502899842,0.9878048780487805,6.0,34.27109880489297
12,1.076162601212443,0.8781041090609583,0.0010406499929307433,0.9951219512195122,4.0,40.02086350903846
13,1.037520322735253,0.8781041090609583,0.00630081054013102,0.9512195121951219,4.0,44.27459584106691
14,1.0552384798671608,0.8781041090609583,0.006457992062282718,0.948780487804878,5.0,45.965633830055594
15,1.0752384798671608,0.8781041090609583,0.006457992062282718,0.948780487804878,6.0,47.25188097706996
16,1.1001111085965034,0.8781041090609583,0.006452572011137789,0.9536585365853658,7.0,49.276336804032326
17,1.1235303197628392,0.8781041090609583,0.012310807567717408,0.9512195121951219,8.0,52.28770804987289
18,1.1435303197628393,0.8781041090609583,0.012310807567717408,0.9512195121951219,9.0,55.832709135022014
19,1.0962147810495992,0.8781041090609583,0.020605024952038253,0.875609756097561,10.0,57.43460231600329
20,1.0765034776418017,0.8781041090609583,0.020893721544240768,0.875609756097561,9.0,59.87918493500911
21,1.0946064584524229,0.8781041090609583,0.02143572674510596,0.8731707317073171,10.0,61.31833730102517
22,1.0148349499738674,0.8781041090609583,0.029469096315330883,0.7853658536585366,10.0,70.755018977914
23,1.036940641179729,0.8781041090609583,0.029135763130948678,0.7878048780487805,11.0,71.32756911288016
24,1.0383873975217546,0.8781041090609583,0.03253373898516932,0.7658536585365854,12.0,75.5121393778827
25,1.0440242527943733,0.8781041090609583,0.035243764989495274,0.748780487804878,13.0,78.88255617301911
26,1.0613413246706682,0.8781041090609583,0.037438885646277884,0.7439024390243902,14.0,81.12366562290117
27,1.0613413246706682,0.8781041090609583,0.037438885646277884,0.7439024390243902,14.0,81.51115800999105
28,1.0601232878020719,0.8781041090609583,0.04305011707036473,0.7170731707317073,15.0,84.36204923898913
29,1.076934970951407,0.8781041090609583,0.04034960509774843,0.7365853658536585,15.0,86.91072960407473
30,1.2174800124161138,0.8781041090609583,0.02479708558684574,0.8926829268292683,15.0,92.1933219039347
31,1.233130417045266,0.8781041090609583,0.027764563386729498,0.8853658536585366,16.0,94.03854212886654
32,1.233130417045266,0.8781041090609583,0.027764563386729498,0.8853658536585366,16.0,94.72170770005323
33,1.2526697111882779,0.8781041090609583,0.029742881919985337,0.8829268292682927,17.0,96.58817836199887
