Iteration,obj,obj_bound,cost,loss,comp,time
1,1.1023849385009898,0.8038828546403227,0.0837990799151315,0.8585858585858586,8.0,37.134359991992824
2,0.8038828546403227,0.8038828546403227,0.5933778041352723,0.05050505050505061,8.0,37.45741004997399
3,0.8038828546403227,0.8038828546403227,0.5933778041352723,0.05050505050505061,8.0,37.81624570500571
4,0.8235518487413105,0.8038828546403227,0.59304679823626,0.05050505050505061,9.0,40.62059451901587
5,0.8235518487413105,0.8038828546403227,0.59304679823626,0.05050505050505061,9.0,41.09788158000447
6,0.8435371324016236,0.8038828546403227,0.5930320818965735,0.05050505050505061,10.0,43.41267183597665
7,0.8435371324016236,0.8038828546403227,0.5930320818965735,0.05050505050505061,10.0,45.62004499800969
8,0.8409745926587706,0.8038828546403227,0.592994794678973,0.04797979797979812,10.0,46.916973260988016
9,0.8210005733192327,0.8038828546403227,0.5930207753394346,0.04797979797979812,9.0,73.19281731499359
10,0.8176793757687881,0.8038828546403227,0.5947500828394954,0.04292929292929304,9.0,85.938303834002
11,0.7948836082720336,0.7948836082720336,0.37750987089829635,0.23737373737373746,9.0,93.8186349949683
12,0.7982503800277698,0.7948836082720336,0.37835139012878005,0.23989898989899006,9.0,104.78923817101168
13,0.7982503800277698,0.7948836082720336,0.37835139012878005,0.23989898989899006,9.0,105.24282325501554
14,0.8178009603141458,0.7948836082720336,0.37790197041515594,0.23989898989899006,10.0,106.96574065601453
15,0.8178009603141458,0.7948836082720336,0.37790197041515594,0.23989898989899006,10.0,107.580269847007
16,0.7970085121588109,0.7948836082720336,0.37710952225982103,0.23989898989898994,9.0,130.6018441299675
17,0.8133693591843636,0.7948836082720336,0.370743096558101,0.26262626262626265,9.0,139.6073826230131
18,0.8109364915759878,0.7948836082720336,0.3708354814749777,0.26010101010101017,9.0,142.58511871501105
19,0.7909364915759878,0.7909364915759878,0.3708354814749777,0.26010101010101017,8.0,143.56345665396657
20,0.8103004422140012,0.7909364915759878,0.3701994321129912,0.26010101010101017,9.0,152.69173898699228
21,0.8305589070074131,0.7909364915759878,0.3704578969064031,0.26010101010101017,10.0,168.2551084079896
22,0.8305589070074131,0.7909364915759878,0.3704578969064031,0.26010101010101017,10.0,169.15721914096503
23,1.1748512244504825,0.7909364915759878,0.0708108204100786,0.904040404040404,10.0,179.41096519696293
24,1.1700187540101936,0.7909364915759878,0.12173592572736543,0.8282828282828283,11.0,182.92445212299936
25,1.1700187540101936,0.7909364915759878,0.12173592572736543,0.8282828282828283,11.0,186.3624710330041
26,1.1501457730091014,0.7909364915759878,0.1271154699787983,0.803030303030303,11.0,203.10630785801914
27,1.2590723620321875,0.7909364915759878,0.2589713519311774,0.76010101010101,12.0,209.3489608609816
28,1.2590723620321875,0.7909364915759878,0.2589713519311774,0.76010101010101,12.0,210.19371142500313
29,1.1444961549701955,0.7909364915759878,0.1671224175964581,0.7373737373737373,12.0,221.36190358101157
30,1.1286016768501228,0.7909364915759878,0.16870268695113286,0.7398989898989898,11.0,236.70106981898425
31,1.109032951800618,0.7909364915759878,0.16913396190162797,0.7398989898989898,10.0,238.47880784299923
32,1.1411059659052976,0.7909364915759878,0.22898475378408537,0.7121212121212122,10.0,249.339399443008
33,1.1412493327767639,0.7909364915759878,0.2291281206555517,0.7121212121212122,10.0,273.1052379109897
34,1.1412493327767639,0.7909364915759878,0.2291281206555517,0.7121212121212122,10.0,274.7748105190112
35,1.0962450573458251,0.7909364915759878,0.2316996028003706,0.7045454545454546,8.0,295.9822299950174
36,1.0609714935174417,0.7909364915759878,0.28501189755784584,0.5959595959595959,9.0,299.65276329097105
37,1.0533076236795251,0.7909364915759878,0.32552984590174744,0.5277777777777778,10.0,308.4786489569815
38,1.032364437685433,0.7909364915759878,0.38307150839250387,0.42929292929292917,11.0,318.34319250297267
39,1.0698700134998482,0.7909364915759878,0.4409811246109592,0.38888888888888884,12.0,325.32065063598566
40,1.048311834220663,0.7909364915759878,0.43942294533177395,0.38888888888888884,11.0,327.59267217398155
41,1.084278320428199,0.7909364915759878,0.3870055931554716,0.4772727272727273,11.0,330.17096945497906
42,1.0356862590881266,0.7909364915759878,0.4573024207042882,0.33838383838383845,12.0,332.30125119001605
43,1.025761446463635,0.7909364915759878,0.35394326464545334,0.4318181818181819,12.0,353.63234547001775
44,1.0207000242814028,0.7909364915759878,0.39958891317029166,0.36111111111111116,13.0,373.76727137801936
45,1.0486723932941673,0.7909364915759878,0.40756128218305593,0.36111111111111116,14.0,391.07071214099415
46,1.0613690477667046,0.7909364915759878,0.407833694231351,0.3535353535353536,15.0,400.79774518701015
47,1.0982227748600455,0.7909364915759878,0.4676167142539848,0.31060606060606055,16.0,413.4243755149655
48,1.1147235623719973,0.7909364915759878,0.46664275429118923,0.30808080808080796,17.0,424.5471025489969
49,1.0867511933592329,0.7909364915759878,0.45867038527842485,0.30808080808080796,16.0,431.63376328500453
50,1.1090471825623305,0.7909364915759878,0.4584411219562699,0.31060606060606055,17.0,444.56539521500235
51,1.0949300475621877,0.7909364915759878,0.4670512596833997,0.28787878787878785,17.0,461.01088402199093
52,1.0636061644679375,0.7909364915759878,0.4582526291144022,0.28535353535353547,16.0,467.2387376559782
53,1.0635504537915048,0.7909364915759878,0.4607221709632219,0.2828282828282829,16.0,488.4738993679639
54,1.0652667632431598,0.7909364915759878,0.45738797536437187,0.28787878787878796,16.0,493.0895096450113
55,1.0429707740400622,0.7909364915759878,0.4576172386865268,0.28535353535353536,15.0,505.19391971599543
56,1.0584942166283369,0.7909364915759878,0.45819118632530653,0.2803030303030304,16.0,516.4018518049852
57,1.048009472926396,0.7909364915759878,0.4782114931284161,0.22979797979797978,17.0,519.290114871983
58,1.1261566218246135,0.7909364915759878,0.3947424804104721,0.39141414141414144,17.0,531.4005951159634
59,1.1491731004360433,0.7909364915759878,0.40280946407240686,0.38636363636363635,18.0,541.7717336139758
60,1.1091988156684185,0.7909364915759878,0.3902089166785196,0.398989898989899,16.0,596.1022269119858
61,1.2716292539227656,0.7909364915759878,0.3405181428116545,0.6111111111111112,16.0,674.5766671439633
62,1.2870499124873471,0.7909364915759878,0.3561408215782562,0.5909090909090909,17.0,687.0089025429916
63,1.2716292539227656,0.7909364915759878,0.3405181428116545,0.6111111111111112,16.0,689.7534680399694
64,1.2632513017427731,0.7909364915759878,0.3195139280053994,0.6237373737373737,16.0,697.9627536489861
65,1.2133263403975907,0.7909364915759878,0.32009401716526725,0.5732323232323232,16.0,702.7289575549657
66,1.2537662617609775,0.7909364915759878,0.3554834334781492,0.5782828282828283,16.0,719.4891281169839
67,1.2662154599964348,0.7909364915759878,0.40813465191562676,0.5580808080808082,15.0,780.9887721819687
68,1.250055485743604,0.7909364915759878,0.4094494251375434,0.5606060606060607,14.0,788.1851574699976
69,1.2679825933659914,0.7909364915759878,0.422528047911446,0.5454545454545455,15.0,790.9971100260154
70,1.254792221980691,0.7909364915759878,0.424691211879681,0.5101010101010102,16.0,802.3220735070063
71,1.2361971693406393,0.7909364915759878,0.3987224218658917,0.4974747474747475,17.0,815.1852805669769
72,1.269628445448638,0.7909364915759878,0.5026587484789408,0.446969696969697,16.0,921.8340370670194
73,1.3928307330776857,0.7909364915759878,0.5170731573201098,0.5757575757575757,15.0,936.2558661359944
74,1.4856418618254221,0.7909364915759878,0.5997832759668361,0.5858585858585859,15.0,950.0709529860178
75,1.2613081533136064,0.7909364915759878,0.48908593109138393,0.4722222222222222,15.0,951.3717085159733
76,1.2344210595437217,0.7909364915759878,0.4826028777255397,0.4318181818181819,16.0,957.0034443309996
77,1.17161765940963,0.7909364915759878,0.45939543718740766,0.4722222222222222,12.0,981.7873642049963
78,1.1217432210980016,0.7909364915759878,0.006995746350527038,0.9747474747474747,7.0,989.4292468549684
79,1.1034092283870938,0.7909364915759878,0.00866175363961903,0.9747474747474747,6.0,990.6469955999637
80,1.0710316428591493,0.7909364915759878,0.04466800649551287,0.8863636363636364,7.0,997.797155163018
81,1.0910316428591493,0.7909364915759878,0.04466800649551287,0.8863636363636364,8.0,1002.4940573420026
82,1.1564303482785745,0.7909364915759878,0.29208691393514014,0.6843434343434343,9.0,1016.385913509992
83,1.1371168752986383,0.7909364915759878,0.04257142075318375,0.9545454545454546,7.0,1023.9552963919705
84,1.1259340692235615,0.7909364915759878,0.03159063488012731,0.9343434343434344,8.0,1036.2659828310134
85,1.1058839385346828,0.7909364915759878,0.03154050419124854,0.9343434343434344,7.0,1037.9271150499699
86,1.1156076836479065,0.7909364915759878,0.03136525940548233,0.9242424242424242,8.0,1039.0198046399746
87,1.1356076836479065,0.7909364915759878,0.03136525940548233,0.9242424242424242,9.0,1043.5379935500096
88,1.1556076836479066,0.7909364915759878,0.03136525940548233,0.9242424242424242,10.0,1047.33846902597
89,1.146013210173485,0.7909364915759878,0.054801088961363834,0.8712121212121212,11.0,1054.6474366139737
90,1.1556076836479066,0.7909364915759878,0.03136525940548233,0.9242424242424242,10.0,1056.3216135459952
91,1.1559197742197658,0.7909364915759878,0.04703088533087686,0.8888888888888888,11.0,1066.4498332460062
92,1.1012256667140545,0.7909364915759878,0.11122566671405446,0.75,12.0,1072.2228693329962
93,1.1110218779226138,0.7909364915759878,0.1287996557003916,0.7222222222222222,13.0,1075.5736722300062
94,1.1809365202586424,0.7909364915759878,0.0648759141980363,0.8560606060606061,13.0,1078.3696885749814
95,1.1678036895822477,0.7909364915759878,0.07699560877416689,0.8308080808080808,13.0,1088.2220379349892
96,1.1453553418866163,0.7909364915759878,0.10777958431085859,0.7575757575757576,14.0,1095.8404891579994
97,1.1104301245424502,0.7909364915759878,0.1589149730272987,0.6515151515151515,15.0,1097.9271933999844
98,1.13439405298494,0.7909364915759878,0.16752536611625296,0.6868686868686869,14.0,1122.9151574849966
99,1.152335157393023,0.7909364915759878,0.16546647052433597,0.6868686868686869,15.0,1131.5400518340175
100,1.1872603747371888,0.7909364915759878,0.11433108180789585,0.7929292929292929,14.0,1133.004428212007
101,1.205065429569297,0.7909364915759878,0.1197118942157618,0.7853535353535354,15.0,1144.0594047639752
102,1.425603588859765,0.7909364915759878,0.5521692454254215,0.5934343434343434,14.0,1149.7755211149924
103,1.4030987213791282,0.7909364915759878,0.5547148829952899,0.5883838383838385,13.0,1157.1308204180095
104,1.3663217116141226,0.7909364915759878,0.5579378732302844,0.5883838383838385,11.0,1166.592147702002
105,1.3440813640345293,0.7909364915759878,0.5485258084789737,0.5555555555555556,12.0,1171.4617789079784
106,1.1478611943366372,0.7909364915759878,0.10967937615481899,0.8181818181818181,11.0,1182.6301106530009
107,1.1485188962896777,0.7909364915759878,0.11033707810785966,0.8181818181818181,11.0,1185.9904784759856
108,1.1307138414575695,0.7909364915759878,0.10495626569999371,0.8257575757575758,10.0,1187.2618335229927
109,1.0139852892933368,0.7909364915759878,0.20560145090949836,0.5883838383838385,11.0,1191.9619255099678
110,0.9955732334555332,0.7909364915759878,0.20466414254644225,0.5909090909090908,10.0,1202.3102269369992
111,1.0155732334555332,0.7909364915759878,0.20466414254644225,0.5909090909090908,11.0,1224.8345503939781
112,0.980190715154783,0.7909364915759878,0.19958465454872232,0.5606060606060606,11.0,1226.9523192619672
113,1.0026390628504145,0.7909364915759878,0.16880067901203064,0.6338383838383839,10.0,1228.4361245440086
114,1.0200804767430816,0.7909364915759878,0.17593906260166756,0.6641414141414141,9.0,1231.7624349020189
115,1.022255143764404,0.7909364915759878,0.19851777002703053,0.6237373737373737,10.0,1239.2092508599744
116,1.1027775767449581,0.7909364915759878,0.28914121310859425,0.6136363636363638,10.0,1278.2819195489865
117,1.2769312519483742,0.7909364915759878,0.44814337316049546,0.6287878787878789,10.0,1282.7847487810068
