cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions,uncover_train,conflict_train,uncover_test,conflict_test
0.31273107745403783,0.24675324675324675,0.5594843242072846,0.30947417270666483,0.2692307692307692,0.578704941937434,4,0.1038961038961039,0.2753623188405797,0.2692307692307692,0.3684210526315789
0.29735392895952734,0.2077922077922078,0.5051461367517351,0.2877384676606453,0.23076923076923078,0.5185076984298761,8,0.05194805194805195,0.3698630136986301,0.23076923076923078,0.55
0.29735392895952734,0.2077922077922078,0.5051461367517351,0.2877384676606453,0.23076923076923078,0.5185076984298761,12,0.05194805194805195,0.3698630136986301,0.23076923076923078,0.55
0.29735392895952734,0.2077922077922078,0.5051461367517351,0.2877384676606453,0.23076923076923078,0.5185076984298761,16,0.05194805194805195,0.3698630136986301,0.23076923076923078,0.55
0.29735392895952734,0.2077922077922078,0.5051461367517351,0.2877384676606453,0.23076923076923078,0.5185076984298761,20,0.05194805194805195,0.3698630136986301,0.23076923076923078,0.55
