cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.4440035937452639,0.06493506493506493,0.5089386586803288,0.4093516872495423,0.19230769230769232,0.6016593795572346,4
0.38747676082673715,0.07792207792207792,0.46539883874881505,0.35831521575110187,0.23076923076923078,0.5890844465203326,8
0.4218693230887269,0.012987012987012988,0.43485633607573987,0.4027383271494655,0.3076923076923077,0.7104306348417733,12
0.35832780602012304,0.025974025974025976,0.384301831994149,0.38366594067896026,0.38461538461538464,0.7682813252943449,16
0.34034903859221166,0.012987012987012988,0.35333605157922465,0.34048853980394883,0.38461538461538464,0.7251039244193335,20
