cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.2495734521377125,0.07792207792207792,0.32749553005979043,0.2544654724602745,0.038461538461538464,0.29292701092181295,4
0.25530149358815424,0.0,0.25530149358815424,0.2320155346748881,0.19230769230769232,0.4243232269825804,8
0.23697079749625655,0.0,0.23697079749625655,0.2480249133905573,0.0,0.2480249133905573,11
0.21313967967988556,0.012987012987012988,0.22612669266689855,0.24474276750847268,0.15384615384615385,0.39858892135462654,16
0.20228863318064855,0.0,0.20228863318064855,0.23551523768783664,0.15384615384615385,0.3893613915339905,20
