Iteration,obj,obj_bound,cost,loss,comp,time
1,0.7941802730643647,0.7655393273920528,0.34418027306436455,0.07999999999999996,7.0,10.696412023040466
2,0.7539753824818682,0.7539753824818682,0.35397538248186805,0.08000000000000007,6.0,13.999528547050431
3,0.8018489013219662,0.7539753824818682,0.35184890132196606,0.08000000000000007,7.0,20.39995907305274
4,0.8146522523435629,0.7539753824818682,0.36465225234356274,0.08000000000000007,7.0,27.18783655401785
5,0.8044073010406677,0.7539753824818682,0.3794073010406677,0.05999999999999983,7.0,61.59439043200109
6,0.7552917464558333,0.7539753824818682,0.38029174645583325,0.05999999999999983,6.0,64.36149838904385
7,0.8043676333243133,0.7539753824818682,0.37936763332431317,0.05999999999999983,7.0,69.42339907505084
8,0.8348207327439421,0.7539753824818682,0.35982073274394205,0.05999999999999983,8.0,77.99694690306205
9,0.7933171479406426,0.7539753824818682,0.3683171479406425,0.05999999999999994,7.0,103.70473649306223
10,0.8424056713361577,0.7539753824818682,0.36740567133615776,0.05999999999999994,8.0,105.76786014996469
11,0.8863954726226133,0.7539753824818682,0.37389547262261325,0.04999999999999993,9.0,109.22933137998916
12,0.9263855198520181,0.7539753824818682,0.37638551985201807,0.039999999999999813,10.0,111.6004304040689
13,0.8823957185655626,0.7539753824818682,0.3698957185655626,0.04999999999999982,9.0,112.6289560199948
14,0.844880161433109,0.7539753824818682,0.40738016143310907,0.030000000000000027,8.0,150.488536268007
15,0.8031172741541557,0.7539753824818682,0.4156172741541556,0.030000000000000027,7.0,159.00009947200306
16,0.8434408672483921,0.7539753824818682,0.41844086724839213,0.019999999999999907,8.0,175.76828326296527
17,0.8115133892143955,0.7539753824818682,0.3865133892143955,0.05999999999999994,7.0,194.7056727829622
18,0.8298960207986623,0.7539753824818682,0.45489602079866237,0.020000000000000018,7.0,209.78745208098553
19,0.7821549600182359,0.7539753824818682,0.4571549600182359,0.020000000000000018,6.0,210.8424164709868
20,0.8147581010775065,0.7539753824818682,0.46475810107750637,0.0,7.0,224.05668771907222
21,0.8253282416197154,0.7539753824818682,0.4628282416197153,0.010000000000000009,7.0,236.19506561697926
