Iteration,obj,obj_bound,cost,loss,comp,time
1,0.954680364421866,0.908703221622909,0.04468036442186596,0.6799999999999999,8.0,0.14199408300009964
2,0.908703221622909,0.908703221622909,0.04441750733719457,0.6857142857142857,7.0,0.2579331610004374
3,0.9500793681300894,0.908703221622909,0.04436508241580372,0.6742857142857143,8.0,0.5993916790002913
4,0.9607528099627226,0.908703221622909,0.04218138139129398,0.6914285714285714,8.0,1.1530615070005297
5,0.9662781155290289,0.908703221622909,0.03913525838617162,0.7028571428571428,8.0,1.4342559409997193
6,0.9415580992771098,0.908703221622909,0.06441524213425248,0.7028571428571428,7.0,1.640184212999884
7,0.8946566472036229,0.8946566472036229,0.06751379006076569,0.7028571428571428,6.0,1.8556458889997884
8,0.9155140797266302,0.8946566472036229,0.05837122258377308,0.7428571428571429,6.0,3.4343926720002855
9,0.9587595081926887,0.8946566472036229,0.06447379390697439,0.7257142857142858,7.0,3.768192819000433
10,0.9595138103631098,0.8946566472036229,0.06094238179168123,0.7314285714285714,7.0,4.3114132319997225
11,0.9274066808211086,0.8946566472036229,0.06312096653539429,0.6857142857142857,7.0,5.621620484999767
12,0.7294218805494155,0.7294218805494155,0.15227902340655824,0.3028571428571428,7.0,7.254610627000147
13,0.8910879521987511,0.7294218805494155,0.11108795219875096,0.64,6.0,8.033647854000264
14,0.9043134119799001,0.7294218805494155,0.09574198340847154,0.6114285714285714,7.0,8.902012114000172
15,0.8910879521987511,0.7294218805494155,0.11108795219875096,0.64,6.0,9.589572120000412
16,0.9077601519592131,0.7294218805494155,0.11204586624492732,0.5942857142857143,7.0,10.589632918000461
17,0.7599834906729408,0.7294218805494155,0.15426920495865498,0.27428571428571435,8.0,11.481628403000286
18,0.9373780248652555,0.7294218805494155,0.11309231057954108,0.5657142857142857,8.0,12.292278265999812
19,0.951623372731405,0.7294218805494155,0.09305194415997645,0.6114285714285714,8.0,13.101163080000333
20,0.9307173092304761,0.7294218805494155,0.09214588065904745,0.6514285714285714,7.0,13.89024596299987
21,0.922312651665665,0.7294218805494155,0.09231265166566505,0.6399999999999999,7.0,14.67129964600008
22,0.9460101109860897,0.7294218805494155,0.06886725384323249,0.7028571428571428,7.0,16.354384545999892
23,0.9401384972223035,0.7294218805494155,0.06728135436516049,0.6971428571428571,7.0,16.733307618000254
24,0.9842259032684121,0.7294218805494155,0.06136876041126914,0.6971428571428571,8.0,17.97156509300021
25,0.8553826326206988,0.7294218805494155,0.10109691833498453,0.4057142857142857,9.0,18.705834090999815
26,0.8746740615418926,0.7294218805494155,0.10038834725617843,0.36571428571428566,10.0,19.388772854999843
27,0.6487629379199471,0.6487629379199471,0.12590579506280425,0.09714285714285709,9.0,20.536723217000144
28,0.6943285256234124,0.6487629379199471,0.1257570970519838,0.09142857142857141,10.0,20.78603174
29,0.6514693220474272,0.6487629379199471,0.1286121791902843,0.0971428571428572,9.0,21.0577474239999
30,0.6034028714605764,0.6034028714605764,0.12626001431771922,0.10285714285714276,8.0,22.55017810299978
31,0.5558975950279093,0.5558975950279093,0.15446902359933778,0.0685714285714285,7.0,22.74837210199985
32,0.6058975950279093,0.5558975950279093,0.1544690235993378,0.0685714285714285,8.0,23.86829874199975
33,0.6118586778825743,0.5558975950279093,0.15900153502543146,0.13714285714285712,7.0,24.993532202000097
34,0.5624415346719442,0.5558975950279093,0.15958439181480133,0.13714285714285723,6.0,26.297303995999755
35,0.5817329635931381,0.5558975950279093,0.15887582073599524,0.09714285714285709,7.0,26.858629315000144
36,0.5466768443840866,0.5466768443840866,0.13524827295551511,0.14857142857142858,6.0,27.371269504000338
37,0.5273854154628927,0.5273854154628927,0.13595684403432123,0.1885714285714286,5.0,27.876522345000012
38,0.880153494678318,0.5273854154628927,0.028724923249746622,0.8685714285714285,4.0,29.20247257400024
39,0.8622529172412681,0.5273854154628927,0.04511006009841099,0.8228571428571428,4.0,29.585785580000447
40,0.8908167263782231,0.5273854154628927,0.04938815494965166,0.7885714285714285,5.0,30.241209802000412
41,0.8850804185814927,0.5273854154628927,0.05222327572434981,0.7771428571428571,5.0,31.007329611000387
42,0.7641971929172424,0.5273854154628927,0.1684829072029566,0.39428571428571413,6.0,31.702395565000188
43,0.6352662562691018,0.5273854154628927,0.23669482769767317,0.13142857142857134,6.0,33.2121674910004
44,0.6742150635332446,0.5273854154628927,0.24278649210467312,0.10857142857142843,7.0,33.57116708400008
45,0.7232182506042855,0.5273854154628927,0.2375039648899997,0.11428571428571421,8.0,33.95392851300039
46,0.7687151167155573,0.5273854154628927,0.24157225957270007,0.10285714285714287,9.0,34.34238649800045
47,0.7297663094514144,0.5273854154628927,0.23548059516570014,0.12571428571428567,8.0,34.58381447600004
48,0.7790666014619858,0.5273854154628927,0.23478088717627152,0.12571428571428567,9.0,34.81212601399966
49,0.9871506678880569,0.5273854154628927,0.055722096459485435,0.7085714285714286,8.0,35.79383801499989
50,1.0329900905370408,0.5273854154628927,0.05584723339418366,0.7028571428571428,9.0,36.09294219599997
51,0.9772455121948769,0.5273854154628927,0.05010265505201968,0.7028571428571428,8.0,36.66463191999992
