iteration,gamma,cost,loss,obj
43,0.3,0.057260914422554286,0.7,0.2672609144225543
43,0.4,0.13687145354378147,0.5,0.33687145354378145
43,0.5,0.22166769290755522,0.3,0.3716676929075552
43,0.6,0.22166769290755522,0.3,0.4016676929075552
43,0.7,0.22166769290755522,0.3,0.4316676929075552
43,0.8,0.22166769290755522,0.3,0.46166769290755527
43,0.9,0.22166769290755522,0.3,0.49166769290755524
43,1.0,0.49426643330715303,0.0,0.49426643330715303
44,0.1,0.0,1.0,0.1
44,0.2,0.05258761454126927,0.7,0.19258761454126927
44,0.3,0.1340106602574737,0.4,0.25401066025747376
44,0.4,0.1340106602574737,0.4,0.29401066025747374
44,0.5,0.1340106602574737,0.4,0.3340106602574737
44,0.6,0.1340106602574737,0.4,0.3740106602574737
44,0.7,0.1340106602574737,0.4,0.4140106602574737
44,0.8,0.1340106602574737,0.4,0.4540106602574737
44,0.9,0.21807181176175078,0.3,0.48807181176175085
44,1.0,0.21807181176175078,0.3,0.5180718117617508
45,0.1,0.0,1.0,0.1
45,0.2,0.05358219576843748,0.7,0.1935821957684375
45,0.3,0.05358219576843748,0.7,0.2635821957684375
45,0.4,0.05358219576843748,0.7,0.3335821957684375
45,0.5,0.14405256770546218,0.5,0.39405256770546215
45,0.6,0.1440525675054622,0.5,0.4440525675054622
45,0.7,0.14405256770546218,0.5,0.49405256770546213
45,0.8,0.5312332011060193,0.0,0.5312332011060193
45,0.9,0.5312332014060281,0.0,0.5312332014060281
45,1.0,0.5312332014060281,0.0,0.5312332014060281
46,0.1,0.0,1.0,0.1
46,0.2,0.0,1.0,0.2
46,0.3,0.2640934922123622,0.0,0.2640934922123622
46,0.4,0.2640934922123622,0.0,0.2640934922123622
46,0.5,0.2640934922123622,0.0,0.2640934922123622
46,0.6,0.2640934922123622,0.0,0.2640934922123622
46,0.7,0.2640934922123622,0.0,0.2640934922123622
46,0.8,0.2640934922123622,0.0,0.2640934922123622
46,0.9,0.26409349221236217,0.0,0.26409349221236217
46,1.0,0.2640934922123622,0.0,0.2640934922123622
47,0.1,0.0,1.0,0.1
47,0.2,0.0,1.0,0.2
47,0.3,0.2640934922123622,0.0,0.2640934922123622
47,0.4,0.2640934922123622,0.0,0.2640934922123622
47,0.5,0.2640934922123622,0.0,0.2640934922123622
47,0.6,0.2640934922123622,0.0,0.2640934922123622
47,0.7,0.2640934922123622,0.0,0.2640934922123622
47,0.8,0.2640934922123622,0.0,0.2640934922123622
47,0.9,0.2640934922123622,0.0,0.2640934922123622
47,1.0,0.2640934922123622,0.0,0.2640934922123622
48,0.1,0.0,1.0,0.1
48,0.2,0.0,1.0,0.2
48,0.3,0.19258654957106536,0.2,0.25258654957106536
48,0.4,0.19258654957106536,0.2,0.2725865495710654
48,0.5,0.19258654957106536,0.2,0.2925865495710654
48,0.6,0.2943853256586194,0.0,0.2943853256586194
48,0.7,0.2943853256586194,0.0,0.2943853256586194
48,0.8,0.2943853256586194,0.0,0.2943853256586194
48,0.9,0.2943853256586194,0.0,0.2943853256586194
48,1.0,0.2943853256586194,0.0,0.2943853256586194
49,0.1,0.0,1.0,0.1
49,0.2,0.0,1.0,0.2
49,0.3,0.05245095402827178,0.8,0.29245095402827176
49,0.4,0.052450954128278604,0.8,0.3724509541282786
49,0.5,0.1368613634966014,0.6,0.4368613634966014
49,0.6,0.13686136349660138,0.6,0.49686136349660137
49,0.7,0.471779724442012,0.1,0.541779724442012
49,0.8,0.542482232729816,0.0,0.542482232729816
49,0.9,0.542482232729816,0.0,0.542482232729816
49,1.0,0.542482232729816,0.0,0.542482232729816
50,0.1,0.0,1.0,0.1
50,0.2,0.05358219576843748,0.7,0.1935821957684375
50,0.3,0.05358219576843748,0.7,0.2635821957684375
50,0.4,0.05358219576843748,0.7,0.3335821957684375
50,0.5,0.14405256770546218,0.5,0.39405256770546215
50,0.6,0.14405256770546218,0.5,0.44405256770546214
50,0.7,0.14405256770546218,0.5,0.49405256770546213
50,0.8,0.5312332014060281,0.0,0.5312332014060281
50,0.9,0.5312332014060281,0.0,0.5312332014060281
50,1.0,0.5312332014060281,0.0,0.5312332014060281
51,0.1,0.0,1.0,0.1
51,0.2,0.0,1.0,0.2
51,0.3,0.05245095392826873,0.8,0.29245095392826875
51,0.4,0.052450954128278604,0.8,0.3724509541282786
51,0.5,0.1368613634966014,0.6,0.4368613634966014
51,0.6,0.1368613634966014,0.6,0.49686136349660137
51,0.7,0.471779724442012,0.1,0.541779724442012
51,0.8,0.542482232729816,0.0,0.542482232729816
51,0.9,0.542482232729816,0.0,0.542482232729816
51,1.0,0.542482232729816,0.0,0.542482232729816
52,0.1,0.0,1.0,0.1
52,0.2,0.0,1.0,0.2
52,0.3,0.2640934922123622,0.0,0.2640934922123622
52,0.4,0.2640934922123622,0.0,0.2640934922123622
52,0.5,0.2640934922123622,0.0,0.2640934922123622
52,0.6,0.2640934922123622,0.0,0.2640934922123622
52,0.7,0.2640934922123622,0.0,0.2640934922123622
